restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount
8R69Ro6vS1fAkJBAzIqv7g;SoHo Room;SoHo Room - South Village - New York, NY;53;3;Restaurants, American (Traditional), Nightlife, Bars, Lounges, METADATA;203 Spring St (between Sullivan St & Avenue Of The Americas) New York, NY 10012 Neighborhood: South Village;Mon-Thu 11 am - 2 am Fri-Sat 11 am - 3 am Sun 12 pm - 12 am;No;Yes;Street;;Yes;$$;Yes;No;Yes;Yes;No;No;;Full Bar;Very Loud;Casual;Yes;Yes;Yes;http://www.SoHoRoomNYC.com;(212) 334-3855;6
vGMBMYwPP0Ae1DOsRcTVHg;Nurse Bettie;Nurse Bettie - Lower East Side - New York, NY;141;4;Nightlife, Bars, METADATA;106 Norfolk St (between Delancey St & Rivington St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Sun 6 pm - 4 am;;Yes;Street;;No;$$;;;;;No;;;Full Bar;Average;Hipster, Casual;No;;Yes;http://www.nursebettieles.com;(917) 434-9072;7
d8J-8NXaE0ET4vPOqPgeZg;Traffic Bar and Restaurant;Traffic Bar and Restaurant - Midtown East - New York, NY;76;3;Nightlife, Bars, Restaurants, American (New), METADATA;986 2nd Ave (between 53rd St & 52nd St) New York, NY 10022 Neighborhood: Midtown East;Mon-Wed, Sun 12 pm - 1 am Thu-Sat 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Late Night;Full Bar;Very Loud;Trendy, Casual;Yes;No;Yes;http://www.trafficbarnyc.com/;(212) 813-1595;42
vhXfZmmCaFD_020-yFzihA;Manitoba's;Manitoba's - East Village - New York, NY;132;4;Nightlife, Bars, METADATA;99 Ave B New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Sun 3 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;Divey;Yes;;Yes;http://www.manitobas.com;(212) 982-2511;11
J4Aji-XOfYXzqH9IV4NQqQ;Vazacs Horseshoe Bar / 7B;Vazacs Horseshoe Bar / 7B - East Village - New York, NY;111;3,5;Nightlife, Bars, Arts & Entertainment, Arcades, METADATA;108 Ave B Ste 1 New York, NY 10009 Neighborhoods: East Village, Alphabet City;;No;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Loud;Divey;Yes;;Yes;;(212) 677-6742;6
hGWW7RZcSQLLqtf1dUmWEA;Max Fish;Max Fish - Lower East Side - New York, NY;140;3,5;Nightlife, Bars, METADATA;178 Ludlow St (between Stanton St & Houston St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Sun 5 pm - 4 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Hipster;Yes;;Yes;http://www.maxfish.com;(212) 529-3959;18
hpzm2ZMMccvsm3etCxnJEw;Le Chéile;Le Chéile - Washington Heights - New York, NY;64;3,5;Nightlife, Bars, Restaurants, Irish, METADATA;839 W 181st St (between Pinehurst Ave & Cabrini Blvd) New York, NY 10033 Neighborhood: Washington Heights;;No;Yes;Garage, Street, Validated;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Average;Casual;No;No;;http://lecheilenyc.com/;(212) 740-3111;22
HXxwzIqFWZDw_Dx-dML0hw;Boxcar Lounge;Boxcar Lounge - East Village - New York, NY;103;4;Nightlife, Bars, Lounges, METADATA;168 Ave B New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Thu 6 pm - 4 am Fri-Sun 4 pm - 4 am;;Yes;Street;;Yes;$$;;;;;Yes;;;Full Bar;Average;Intimate;No;;Yes;http://www.boxcarlounge.com;(212) 473-2830;14
vdrHSnRc1X2pJiLJuiOfGA;Toad Hall;Toad Hall - SoHo - New York, NY;34;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;57 Grand St (between Broadway & Wooster St) New York, NY 10013 Neighborhood: SoHo;Mon-Sun 12 pm - 4 am;No;Yes;;Casual;Yes;$$;No;No;No;Yes;No;;Late Night;Full Bar;Average;Casual;Yes;No;No;;(212) 431-8145;1
Nlv2KjIel7DN3E5oq4UmPQ;Zirzamin;Zirzamin - Greenwich Village - New York, NY;19;4;Restaurants, American (New), Arts & Entertainment, Music Venues, Nightlife, Bars, Lounges, METADATA;90 W Houston St (between Laguardia & Thompson St) New York, NY 10012 Neighborhood: Greenwich Village;Mon-Sun 5:30 pm - 3 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Average;Intimate;No;No;;http://zirzaminnyc.com/;(646) 823-9617;1
scFXDPwVNtJySesiVu2UFg;CO-OP Food & Drink;CO-OP Food & Drink - Lower East Side - New York, NY;76;3;Restaurants, American (New), Nightlife, Bars, METADATA;107 Rivington St (between Ludlow St & Essex St) New York, NY 10002 Neighborhood: Lower East Side;Tue-Wed 6 pm - 2 am Thu-Sat 6 pm - 3 am;No;Yes;Garage, Street;Dressy;Yes;$$$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Loud;Trendy;Yes;Yes;;http://co-oprestaurant.com/;(212) 796-8040;56
yfNU6ytIE5Z_zOkldv_3Aw;Griffin;Griffin - West Village - New York, NY;136;3;Nightlife, Bars, Lounges, Dance Clubs, METADATA;50 Gansevoort St (between 9th Ave & Greenwich St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;Tue 10 pm - 4 am Wed-Sat 8 pm - 4 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Very Loud;Trendy;No;;Yes;http://www.thegriffinny.com;(212) 255-6676;40
7tEs-aXfrQc4CFrfRzokwQ;Covet;Covet - CLOSED - Midtown East - New York, NY;27;3;Nightlife, Bars, Lounges, METADATA;137 E 55th St (between Lexington Ave & 3rd Ave) New York, NY 10022 Neighborhood: Midtown East;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Very Loud;;No;;No;;;9
Wt9twPP_8_-VoEahVepPZg;Ballydoyle Irish Pub;Ballydoyle Irish Pub - Aurora, IL;53;3,5;Nightlife, Bars, Pubs, METADATA;28 W New York St Aurora, IL 60506;Mon-Thu 11 am - 1 am Fri-Sat 11 am - 2 am Sun 11:30 am - 10 pm;;Yes;Garage, Street;;Yes;$$;;;;;Yes;;;Full Bar;Very Loud;Casual;Yes;;Yes;http://www.ballydoylepub.com;(630) 844-0400;18
6wLRkcuam2J_xSZ403YwLA;The Lambs Club;The Lambs Club - Hell's Kitchen - New York, NY;83;3,5;Restaurants, American (New), Nightlife, Bars, Lounges, METADATA;The Chatwal Hotel 132 W 44th St New York, NY 10036;;No;Yes;Street;Dressy;Yes;$$$$;Yes;No;No;Yes;No;Free;Dinner;Full Bar;Average;Romantic, Upscale;No;No;;http://www.thelambsclub.com/;(212) 997-5262;11
B6Yxb9woWOioqbq1piiZgQ;Simone Martini Bar Cafe;Simone Martini Bar Cafe - East Village - New York, NY;131;3;Restaurants, Nightlife, Bars, Lounges, Champagne Bars, METADATA;134 1st Ave (between St Marks Pl & 9th St) New York, NY 10009 Neighborhood: East Village;Mon, Sun 11 am - 3 am Tue-Sat 11 am - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;Yes;No;Late Night;Full Bar;Average;;Yes;No;Yes;http://simonemartinibar.com/;(212) 982-6665;12
Lrob6V2y76p-hab8OSpxPw;Petrie Court Cafe and Wine Bar;Petrie Court Cafe and Wine Bar - Upper East Side - New York, NY;32;2,5;Restaurants, Modern European, Nightlife, Bars, Wine Bars, METADATA;The Metropolitan Museum of Art 1000 5th Ave New York, NY 10028 Neighborhood: Upper East Side;Tue-Sun 11:30 am - 4:30 pm Fri-Sat 5:30 pm - 9 pm;No;Yes;Garage;Casual;No;$$$;Yes;No;No;Yes;No;;;Full Bar;Very Loud;;No;;Yes;http://www.metmuseum.org/visit/din…;(212) 570-3964;0
o5fKNEFJbakQ_UJ3-0hmgw;PJ Carneys West Side;PJ Carneys West Side - Midtown West - New York, NY;34;2,5;Nightlife, Bars, Pubs, METADATA;906 7th Ave (between 57th St & 58th St) New York, NY 10019 Neighborhood: Midtown West;;;Yes;Street;;No;$$;;;;;No;;;Full Bar;Very Loud;;Yes;;Yes;http://www.pjcarneys.com/html/pj_c…;(212) 664-0056;2
y8dk0PSUhFPY2UPNHXAjAQ;Bridges Bar - Hilton New York;Bridges Bar - Hilton New York - Midtown West - New York, NY;11;2,5;Nightlife, Bars, Lounges, METADATA;1335 Avenue of the Americas (between 53rd St & 54th St) New York, NY 10019 Neighborhoods: Midtown West, Theater District;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Average;;;;Yes;http://www1.hilton.com/en_US/hi/ho…;(212) 586-7000;0
DvRNFFXrDNqFjWnAZ2ZyTg;Ava Lounge;Ava Lounge - Midtown West - New York, NY;212;3;Nightlife, Bars, Lounges, METADATA;210 W 55th St (between 7th Ave & Broadway) New York, NY 10019 Neighborhood: Midtown West;Mon-Wed 4 pm - 3 am Thu-Sat 4 pm - 4 am Sun 4 pm - 2 am;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Loud;Classy, Trendy, Upscale;No;;No;http://www.avaloungenyc.com;(212) 956-7020;26
wVymwQHyIywa0AbILn-hVg;Hi Life Restaurant & Lounge;Hi Life Restaurant & Lounge - Yorkville - New York, NY;99;3,5;Nightlife, Bars, Restaurants, American (Traditional), Breakfast & Brunch, METADATA;1503 2nd Ave (between 78th St & 79th St) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;Mon-Thu 11 am - 2 am Fri-Sat 11 am - 4 am;Yes;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;;Dinner;Full Bar;Average;Classy, Casual;Yes;;Yes;http://www.hi-life.com;(212) 628-5433;14
IJbClVEcPwWkIkE71LBkPQ;Off the Rails;Off the Rails - Yorkville - New York, NY;43;4;Nightlife, Bars, METADATA;1754 2nd Ave (between 91st St & 92nd St) New York, NY 10128 Neighborhoods: Yorkville, Upper East Side;Mon-Sun 11 am - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Average;Casual;Yes;;;;(212) 369-1900;7
bHjT1B-xlHeRxtMLfxQjLg;Swine;Swine - West Village - New York, NY;28;4;Restaurants, American (New), Nightlife, Bars, METADATA;531 Hudson St (between 10th St & Charles St) New York, NY 10014 Neighborhood: West Village;Mon-Sat 3 pm - 3 am Sun 3 pm - 12 am;No;Yes;Street;Casual;Yes;$$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Loud;Trendy;No;No;;http://swinenyc.com/;(212) 255-7675;4
r-Ugfs11uNxi19_-VHWf5A;Blarney Stone;Blarney Stone - Midtown West - New York, NY;30;3;Nightlife, Bars, Pubs, METADATA;410 8th Ave (between 30th St & 31st St) New York, NY 10001 Neighborhood: Midtown West;Mon-Sat 11 am - 4 am Sun 12 pm - 3 am;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Casual;Yes;;Yes;;(212) 594-5100;8
y5wfQmqSv2GjG-310sw29A;The Pint of No Return;The Pint of No Return - CLOSED - Greenwich Village - New York, NY;13;4;Restaurants, American (New), Nightlife, Bars, Pubs, METADATA;504 Ave of the Americas New York, NY 10011 Neighborhood: Greenwich Village;;No;Yes;;Casual;Yes;$$;;;;;Yes;;;Full Bar;Quiet;;Yes;;;http://www.thepintofnoreturn.com;(646) 360-4143;3
Asi-_-GTsHUj1AztgQqodA;Local West;Local West - Hell's Kitchen - New York, NY;96;2,5;Nightlife, Bars, Restaurants, American (Traditional), METADATA;1 Penn Plz 33rd St & 8th Ave New York, NY 10119 Neighborhoods: Hell's Kitchen, Midtown West;;No;Yes;;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;No;Late Night, Dinner;Full Bar;Average;Touristy, Casual;Yes;No;No;http://www.localcafenyc.com;(212) 629-7070;8
9oyE5T8P3YfTYjKrOn-i3w;Rosie O'grady's;Rosie O'grady's - Midtown West - New York, NY;84;2,5;Nightlife, Bars, Restaurants, Irish, METADATA;800 7th Ave (between 52nd St & 53rd St) New York, NY 10019 Neighborhoods: Midtown West, Theater District;;No;Yes;Street;Casual;Yes;$$$;Yes;;No;Yes;No;;Dinner;Full Bar;Average;;;;;http://rosieogradys.com;(212) 582-2975;18
WkHOnyu69z2k6BIuW2AkcQ;Sweet Paradise;Sweet Paradise - Chinatown - New York, NY;48;3,5;Nightlife, Bars, Lounges, METADATA;14 Orchard St (between Canal St & Hester St) New York, NY 10002 Neighborhoods: Chinatown, Lower East Side;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;;(212) 226-3612;4
z8tS0EHdgxfotchxtj_0hA;The Hairy Monk;The Hairy Monk - Kips Bay - New York, NY;106;3,5;Restaurants, Nightlife, Bars, Pubs, Sports Bars, METADATA;337 3rd Ave (between 24th St & 25th St) New York, NY 10010 Neighborhood: Kips Bay;Mon-Sun 11 am - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Average;Divey;Yes;No;Yes;http://www.thehairymonknyc.com;(212) 532-2929;13
rGBFrgp-_Pm2rYaDHmPyag;Marie's Crisis;Marie's Crisis - West Village - New York, NY;144;4;Nightlife, Bars, Gay Bars, Arts & Entertainment, Music Venues, METADATA;59 Grove St (between Bleecker St & S 7th Ave) New York, NY 10014 Neighborhood: West Village;;No;No;Street;;Yes;$;;;;;No;;;Full Bar;Very Loud;Casual;No;;No;;(212) 243-9323;17
kDJbzzmCEjFbyDQ-lSygvw;Fresh Salt;Fresh Salt - South Street Seaport - New York, NY;118;4;Nightlife, Bars, Restaurants, American (New), METADATA;146 Beekman St (between Front St & South St) New York, NY 10038 Neighborhood: South Street Seaport;Mon-Sun 10 am - 4 am;No;Yes;Street;Casual;Yes;$;No;No;Yes;Yes;Yes;;Lunch;Full Bar;Average;Casual;No;Yes;Yes;http://www.freshsalt.com;(212) 962-0053;7
JeCtYANe0eqW8xe1SN3lWg;Mad For Chicken;Mad For Chicken - Midtown West - New York, NY;123;4;Restaurants, Chicken Wings, Nightlife, Bars, METADATA;314 5th Ave 2nd Fl (between 31st St & 32nd St) New York, NY 10001 Neighborhoods: Midtown West, Koreatown;Mon-Tue 11:30 am - 1 am Wed-Fri 11:30 am - 2 am Sat-Sun 5 pm - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Loud;Trendy;Yes;;;http://madforchicken.com/;(212) 714-9700;6
axLBCbKyL09PjDiUuYKCGQ;1849 Restaurant;1849 Restaurant - Greenwich Village - New York, NY;348;3;Nightlife, Bars, Restaurants, Tex-Mex, METADATA;183 Bleecker St (between Mac Dougal St & Sullivan St) New York, NY 10012 Neighborhood: Greenwich Village;;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;No;Late Night;Full Bar;Loud;Casual;Yes;No;No;http://www.1849nyc.com;(212) 505-3200;66
D49CkQCwt9shTCmLtayQ-A;O'Neill's Irish Bar;O'Neill's Irish Bar - Midtown East - New York, NY;77;4;Nightlife, Bars, Pubs, Restaurants, American (Traditional), METADATA;729 3rd Ave (between 45th St & 46th St) New York, NY 10017 Neighborhood: Midtown East;Mon-Sun 11 am - 4 am;No;Yes;;Casual;Yes;$$;No;;;Yes;No;No;Late Night, Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.oneillsnewyork.com;(212) 661-3530;23
jFOq3IA_JZMwQsXEpikmeQ;Fish Bar;Fish Bar - East Village - New York, NY;47;4;Restaurants, Nightlife, Bars, METADATA;237 E 5th St (between 2nd Ave & Cooper Sq) New York, NY 10003 Neighborhood: East Village;;No;No;Street;Casual;Yes;$;No;No;No;No;No;No;Late Night;Full Bar;Loud;;No;No;No;;(212) 475-4949;3
zDB5frycCfm2cgBQ_IVswA;Blue Planet Grill;Blue Planet Grill - Financial District - New York, NY;69;4;Restaurants, American (Traditional), Nightlife, Bars, METADATA;120 Greenwich St (between Albany St & Carlisle St) New York, NY 10006 Neighborhood: Financial District;Mon-Sun 11 am - 11 pm;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;No;Free;Dinner;Full Bar;Average;Romantic, Classy, Trendy;Yes;No;;http://blueplanetgrillnyc.com;(212) 571-1700;20
XwpONeJkqMqcoLTQyPOYcA;Le Rendez-vous International Wine Bar;Le Rendez-vous International Wine Bar - Yorkville - New York, NY;48;3,5;Nightlife, Bars, Wine Bars, METADATA;301 E 80th St (between 1st Ave & 2nd Ave) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;Mon-Thu, Sun 5 pm - 2 am Fri-Sat 5 pm - 3 am;;Yes;Street;;Yes;$$;;;;;No;;;Beer & Wine Only;Quiet;Romantic, Intimate;No;;No;http://www.lerendezvousinternation…;(212) 249-0787;6
35NgItFj_cKOcO-KBtl9SQ;York Grill;York Grill - CLOSED - Yorkville - New York, NY;67;4;Nightlife, Bars, Lounges, Restaurants, American (New), METADATA;1690 York Ave (between 88th St & 89th St) New York, NY 10128 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$$;Yes;;;Yes;No;No;Dinner;Full Bar;Average;;Yes;;;http://www.yorkgrillnyc.com;(212) 772-0261;13
92F7pH506nN7Sg02Z_9xbQ;Juliet Supper Club;Juliet Supper Club - Chelsea - New York, NY;126;2,5;Restaurants, Mediterranean, Nightlife, Bars, Lounges, Arts & Entertainment, Jazz & Blues, METADATA;539 W 21st St (between 10th Ave & West St) New York, NY 10011 Neighborhood: Chelsea;Mon, Sun 11 pm - 4 am Tue-Sat 7 pm - 4 am;No;Yes;Street;Dressy;Yes;$$$$;Yes;No;No;Yes;No;No;Late Night;Full Bar;Loud;Trendy;No;No;No;http://www.julietsupperclub.com/;(212) 929-2400;57
eDkPSY1AApPVqGck0NDDPw;Triple Crown Restaurant & Ale House;Triple Crown Restaurant & Ale House - Chelsea - New York, NY;74;3;Nightlife, Bars, Pubs, Restaurants, Irish, METADATA;330 7th Ave (between 28th St & 29th St) New York, NY 10001 Neighborhood: Chelsea;Mon-Sun 9 am - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;Yes;No;Late Night, Dinner;Full Bar;Average;Casual;Yes;No;Yes;http://www.triplecrownnyc.com;(212) 736-1575;13
vf-5-9SA-2Yd0R7q4cI-wg;Turks & Frogs;Turks & Frogs - West Village - New York, NY;79;4;Nightlife, Bars, Wine Bars, Restaurants, Turkish, METADATA;323 W 11th St (between Greenwich St & Washington St) New York, NY 10014 Neighborhood: West Village;Mon-Thu, Sun 5 pm - 4 am Fri-Sat 4 pm - 4 am;No;Yes;Street;Casual;No;$$;No;No;No;Yes;No;;Late Night;;Quiet;;No;No;Yes;http://www.turksandfrogs.com;(212) 691-8875;3
-egltOQhAdo1kWlPSJfmvA;The Tippler;The Tippler - Chelsea - New York, NY;114;4;Nightlife, Bars, METADATA;425 W 15th St (between 10th Ave & 9th Ave) New York, NY 10011 Neighborhoods: Chelsea, Meatpacking District;;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Loud;Trendy;No;;;http://thetippler.com/;(212) 206-0000;5
qEfGau-d4goXVsWmB64kkw;The Volstead;The Volstead - Midtown East - New York, NY;150;3;Nightlife, Bars, Lounges, Restaurants, Tapas Bars, Salad, METADATA;125 E 54th St (between Park Ave & Lexington Ave) New York, NY 10022 Neighborhood: Midtown East;Mon-Wed 11:30 am - 2 am Thu-Fri 11:30 am - 4 am Sat 6 pm - 4 am;No;Yes;Street;Dressy;Yes;$$;Yes;No;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Average;Classy, Trendy;Yes;Yes;No;http://www.thevolstead.com;(212) 583-0411;21
uFRbWHqcD3mh5HX_vkQm8A;Drop Off Service;Drop Off Service - East Village - New York, NY;165;4;Nightlife, Bars, METADATA;211 Ave A New York, NY 10009 Neighborhoods: East Village, Alphabet City;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Casual;Yes;;Yes;;(212) 260-2914;10
q5JQ1eHw2F7CIJJDTSb_cg;Cavatappo Wine Bar;Cavatappo Wine Bar - CLOSED - Yorkville - New York, NY;46;3,5;Nightlife, Bars, Wine Bars, METADATA;1728 2nd Ave (between 89th St & 90th St) New York, NY 10128 Neighborhoods: Yorkville, Upper East Side;;;Yes;Street;;No;$$;;;;;Yes;;;;Quiet;;No;;Yes;http://cavatappo.com;(212) 426-0919;5
m20f2ldgQAUi8ZpQpYuSXw;McCormacks Pub & Restaurant;McCormacks Pub & Restaurant - Kips Bay - New York, NY;30;3;Nightlife, Bars, Pubs, Restaurants, Irish, METADATA;365 3rd Ave (between 26th St & 27th St) New York, NY 10016 Neighborhood: Kips Bay;Mon-Fri 10 am - 4 am Sat 7:30 am - 4 am Sun 8:30 am - 4 am;No;Yes;;Casual;Yes;$$;;;No;Yes;No;;;Full Bar;Quiet;;Yes;;Yes;http://www.mccormacks.net;(212) 683-0911;8
qD7Ttf8FSL6bplLBwjvXXg;Finnegan's Wake;Finnegan's Wake - Yorkville - New York, NY;37;3,5;Restaurants, Nightlife, Bars, Pubs, METADATA;1361 1st Ave (between 72nd St & 73rd St) New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;Yes;;Late Night, Dinner;Full Bar;Average;Casual;Yes;No;No;http://www.finneganswakenyc.com/;(212) 737-3664;6
kRuWQS_e9G87fCqelpMEFA;East End Bar & Grill;East End Bar & Grill - Yorkville - New York, NY;48;3,5;Nightlife, Bars, Sports Bars, METADATA;1664 1st Ave (between 86th St & 87th St) New York, NY 10028 Neighborhoods: Yorkville, Upper East Side;Mon-Sun 11:30 am - 4 am;;Yes;Street;;Yes;$$;;;;;;;;Full Bar;Loud;Casual;Yes;;Yes;http://www.EastEndBar.com;(212) 348-3783;17
rVwQcrogYw-O2SsAk51iYA;Bemelmans Bar;Bemelmans Bar - Upper East Side - New York, NY;92;4;Nightlife, Bars, Lounges, METADATA;Carlyle Hotel 35 E 76th St New York, NY 10021 Neighborhood: Upper East Side;Mon-Sun 12 pm - 12:30 am;;Yes;Street;;Yes;$$$$;;;;;No;;;Full Bar;Average;Classy;No;;No;http://www.rosewoodhotels.com/en/c…;(212) 744-1600;16
DpZBA0-f7Um9lvnp1zZM2A;Earl's Beer & Cheese;Earl's Beer & Cheese - East Harlem - New York, NY;151;4,5;Nightlife, Bars, Restaurants, Comfort Food, Food, Beer, Wine & Spirits, METADATA;1259 Park Ave (between 97th St & 98th St) New York, NY 10029 Neighborhood: East Harlem;Mon-Tue 4 pm - 12 am Wed-Thu, Sun 11 am - 12 am Fri-Sat 11 am - 2 am;;No;Street;;No;$$;;;;;No;;;Beer & Wine Only;Loud;Hipster, Casual;No;;;;(212) 289-1581;16
7V93X4zzPzmlRNMny4sKVQ;Label Lounge;Label Lounge - CLOSED - Lower East Side - New York, NY;30;4;Nightlife, Bars, Lounges, Dance Clubs, Arts & Entertainment, Music Venues, METADATA;174 Rivington St (between Attorney St & Clinton St) New York, NY 10002 Neighborhood: Lower East Side;;No;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;No;http://www.labellounge.com;(212) 228-9600;2
C2VVWOM9gkI0XH7p3rjWVg;Earth NYC;Earth NYC - Chelsea - New York, NY;47;3;Nightlife, Bars, Lounges, METADATA;116 10th Ave Ste A New York, NY 10025 Neighborhood: Chelsea;;;Yes;Street;;Yes;$$;;;;;No;;;Full Bar;;;;;Yes;;(212) 337-0016;1
Flr-IlIUzsa9u15wEo6Jvw;Mustang Sally's Saloon;Mustang Sally's Saloon - Chelsea - New York, NY;68;3;Restaurants, American (Traditional), Irish, Nightlife, Bars, METADATA;324 7th Ave (between 28th St & 29th St) New York, NY 10001 Neighborhood: Chelsea;Mon-Sat 10 am - 4 am Sun 11 am - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;Yes;Yes;http://www.mustangsallysny.com;(212) 695-3806;15
EISBS2SD9PovV1-umf4gIQ;Booker & Dax;Booker & Dax - East Village - New York, NY;57;4;Nightlife, Bars, Lounges, METADATA;207 2nd Ave (between 13th St & 12th St) New York, NY 10003 Neighborhood: East Village;Mon-Thu, Sun 6 pm - 2 am Fri-Sat 6 pm - 3 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Hipster, Casual;No;;;http://www.momofuku.com/restaurant…;(212) 254-3500;2
wE7xOQGyTlbtKlWLQlaXhA;Weather Up;Weather Up - TriBeCa - New York, NY;57;3,5;Nightlife, Bars, METADATA;159 Duane St (between Broadway & Hudson St) New York, NY 10013 Neighborhood: TriBeCa;Mon-Sun 5 pm - 2 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Classy, Trendy;No;;Yes;http://weatherupnyc.com/;(212) 766-3206;5
6qnWAPjJ7UER4QLCtotyBw;Amor y Amargo;Amor y Amargo - East Village - New York, NY;93;4,5;Nightlife, Bars, METADATA;443 E 6th St (between Avenue A & 1st Ave) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Wed, Sun 5 pm - 11 pm Thu 5 pm - 12 am Fri-Sat 5 pm - 1 am;;Yes;Street;;No;$$;;;;;No;;;Full Bar;Average;Intimate;No;;;http://www.amoryamargo.com;;3
p73XsKb8So6byMjrIFZDEw;M Bar;M Bar - Midtown West - New York, NY;22;3,5;Nightlife, Bars, METADATA;The Mansfield Hotel 12 W 44th St New York, NY 10036 Neighborhood: Midtown West;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Quiet;;;;Yes;http://www.mansfieldhotel.com/loca…;(212) 277-8700;1
DzlCEhXW6OadK6ETcmJpwQ;67 Orange Street;67 Orange Street - Harlem - New York, NY;72;3,5;Nightlife, Bars, Lounges, METADATA;2082 Frederick Douglas Blvd New York, NY 10026 Neighborhood: Harlem;Mon-Tue, Sun 6 pm - 12 am Wed-Thu 6 pm - 2 am Fri-Sat 6 pm - 4 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Trendy, Intimate;No;;No;http://www.67orangestreet.com;(212) 662-2030;31
7g16MMbEaJyyq6Qvw6EPAg;Tolani Wine Restaurant;Tolani Wine Restaurant - Upper West Side - New York, NY;110;4;Restaurants, Tapas/Small Plates, Nightlife, Bars, Wine Bars, METADATA;410 Amsterdam Ave (between 80th St & 79th St) New York, NY 10024 Neighborhood: Upper West Side;Mon-Thu 4 pm - 12 am Fri 4 pm - 1 am Sat-Sun 11 am - 1 am;No;Yes;Street;Casual;Yes;$$$;Yes;Yes;Yes;Yes;Yes;Free;Dinner;Full Bar;Average;Romantic, Intimate;No;No;Yes;http://tolaninyc.com/;(212) 873-6252;27
